id,amenity,name,name:en,level,addr:housenumber,addr:street,opening_hours,lat,lon
node/5148595033,cafe,Виноград,,,,,,55.7545128,37.642293
node/5149643977,clinic,Dr. Kramar,,,,,Mo-Fr 09:00-20:00; Sa 09:00-18:00,55.7536985,37.641027
node/5149643982,charging_station,,,,,,,55.7536721,37.6409277
node/5149643989,waste_disposal,,,,,,,55.7532309,37.6407822
node/5149948721,bank,Райффайзен,Raiffeisenbank,,,,,55.7478248,37.6520556
node/5151924547,fast_food,Бургер Кинг,Burger King,,,,Mo-Su 08:00-23:00,55.7717224,37.6330615
node/5152174824,cafe,Пита & Сувлаки,,,,,,55.7585034,37.6395196
node/5153011021,fast_food,,,,,,Mo-Su 09:00-18:00,55.7633427,37.6601598
node/5153689322,cafe,Му-му,,,,,Mo-Su 09:00-23:00,55.7605664,37.5794969
node/5155630607,bank,Росбанк,Rosbank,,,,"Mo-Fr 09:00-20:00; Sa,Su 10:00-17:00",55.7305288,37.6350342
node/5155631121,bar,Хищник,,,,,Mo-Fr 09:00-23:00; Sa-Su 11:30-23:00,55.7299932,37.6360531
node/5155657459,bank,Хоум кредит,,,,,"Mo-Fr 10:00-20:00,09:00-18:00; Sa 10:00-17:00",55.7301654,37.6315072
node/5155667234,bureau_de_change,,,,,,Mo-Su 10:00-22:00,55.7300669,37.6304612
node/5157388551,device_charging_station,,,1,,,,55.7603144,37.6256499
node/5157848932,toilets,,,2;3;4;5,,,,55.7603918,37.6259409
node/5160390422,waste_disposal,,,,,,,55.7356878,37.6441455
node/5161593995,cafe,Кофеварня,,,22/24,Озерковская набережная,Mo-Fr 08:30-22:00,55.7408184,37.6377479
node/5163897656,bench,,,,,,,55.7365978,37.6573754
node/5163897657,bench,,,,,,,55.7365997,37.6574174
node/5164091521,clinic,Медицинский центр ФГБУ «МФК Минфина России»,,,,,Mo-Fr 08:00-20:00; Sa 09:00-14:00,55.7554501,37.6268729
node/5164091528,police,Отдел полиции Китай-город,,,,,,55.7548728,37.6240459
node/5164091535,restaurant,Кольчуга,,,,,Mo-Sa 12:00-24:00,55.752811,37.6272987
node/5164091537,atm,,,,,,24/7,55.7551476,37.6248719
node/5164091540,restaurant,Il pizzaiolo,,,,,Mo-Su 10:00-24:00,55.75673,37.621644
node/5164091541,bureau_de_change,,,,,,,55.7567376,37.6213449
node/5164562921,toilets,Городской туалет,City toilet,,,,24/7,55.7425924,37.6293179
node/5164612922,bank,ВТБ,VTB Bank,,,,,55.7295304,37.6389229
node/5166103021,clinic,Маммологический центр,,,,,,55.7390969,37.6492545
node/5169207931,toilets,,,2,,,,55.7415222,37.658991
node/5170195810,bench,,,,,,,55.7624657,37.5894541
node/5170195811,bench,,,,,,,55.7624929,37.589497
node/5170195812,bench,,,,,,,55.76244,37.5896546
node/5170195813,bench,,,,,,,55.7624193,37.5896171
node/5170195814,bench,,,,,,,55.7623442,37.5897297
node/5170195815,bench,,,,,,,55.7623303,37.5897612
node/5170196519,parking_entrance,,,,,,,55.7626221,37.5917126
node/5171061122,bench,,,,,,,55.7684127,37.6451178
node/5171061123,waste_basket,,,,,,,55.7684299,37.64515
node/5171061124,bench,,,,,,,55.768487,37.6452793
node/5171061125,bench,,,,,,,55.7685152,37.6452824
node/5171064921,bank,Новый московский банк,,,,,Mo-Th 09:00-18:00; Fr 09:00-16:45,55.7680182,37.646628
node/5171076521,bench,,,,,,,55.768436,37.6450742
node/5171076522,bench,,,,,,,55.7684583,37.645223
node/5171076621,bench,,,,,,,55.7684969,37.6451087
node/5171076622,waste_basket,,,,,,,55.7685266,37.6452021
node/5171076623,waste_basket,,,,,,,55.7684457,37.6452035
node/5171076721,bench,,,,,,,55.7685229,37.6451511
node/5171076921,bench,,,,,,,55.7684183,37.6451717
node/5171753349,bench,,,,,,,55.7526215,37.6297013
node/5172107745,shelter,,,,,,,55.7590558,37.646657
node/5172560129,courthouse,Десятый арбитражный апелляционный суд,,,,,"Mo-Fr 09:00-13:00,14:00-18:00",55.7396895,37.6405179
node/5173258822,pharmacy,"36,6",,,,,Mo-Su 08:00-22:00,55.761228,37.5986564
node/5176365682,cafe,Общага,,,,,,55.7633974,37.6608075
node/5177028398,cafe,Pho Fighters,,,,,,55.7633689,37.6140828
node/5177221876,cafe,Патиссон,,,,,Mo-Su 08:00-23:00,55.7537309,37.6028806
node/5177221898,arts_centre,Открытый клуб,,,,,Mo-Su 16:00-22:00; We off,55.7593531,37.5939354
node/5178477248,nightclub,Соло,,,,,"Mo-Su 00:00-06:00,18:00-24:00",55.731944,37.6344247
node/5181712731,pharmacy,"36,6",,,,,Mo-Su 09:00-21:00,55.7291514,37.6228014
node/5181847693,events_venue,Art-Space,,,,,,55.7329365,37.6450864
node/5182606853,waste_disposal,,,,,,,55.73364,37.6284756
node/5182606941,training,Центральная школа обучения,,,,,,55.7324424,37.628843
node/5182607005,clinic,CitiKlinik,,,,,Mo-Fr 08:00-22:00; Sa 09:00-20:00; Su 10:00-18:00,55.7338446,37.6341712
node/5182607007,bench,,,,,,,55.734426,37.6341471
node/5182607008,bench,,,,,,,55.7345257,37.6342142
node/5182607009,bench,,,,,,,55.7345219,37.6340452
node/5182607010,bench,,,,,,,55.7344955,37.6338775
node/5182607011,bench,,,,,,,55.734207,37.6342785
node/5182607012,bench,,,,,,,55.7344351,37.6338105
node/5182607013,bench,,,,,,,55.7343497,37.6338668
node/5182607014,bench,,,,,,,55.7341942,37.6339889
node/5182607015,bench,,,,,,,55.7341194,37.6340358
node/5182607016,bench,,,,,,,55.7340628,37.6342812
node/5182607017,bench,,,,,,,55.7341202,37.6344462
node/5182607018,bench,,,,,,,55.7341919,37.6345307
node/5182607228,waste_disposal,,,,,,,55.7337593,37.6338266
node/5191542721,bank,МТС Банк,,,,,,55.761592,37.6327781
node/5194624041,cinema,ГУМ Кинозал,,,,,,55.7550914,37.6215888
node/5198123221,restaurant,Officina,,,,,Mo-Su 12:00-23:45,55.7545548,37.6375719
node/5198287822,restaurant,Эzo,,,,,,55.7497886,37.5929942
node/5198807692,cinema,Кино Хауз,,,,,,55.7404968,37.6106023
node/5199068200,clinic,Медицинский центр Управления делами Мэра и Правительства Москвы,,,,,Mo-Th 08:00-17:00; Fr 08:00-15:45,55.7548139,37.6357913
node/5199068215,dentist,Nasyrov Clinic,,,,,"Mo-Fr 09:00-21:00; Sa,Su 10:00-18:00",55.7558591,37.6350711
node/5199068219,vending_machine,,,,,,24/7,55.7561493,37.6352509
node/5199068557,clinic,Клятва Гиппократа,,,,,Mo-Su 10:00-21:00,55.7557995,37.6337408
node/5199068589,nightclub,Маска,,,,,"Mo-Su 00:00-06:00,18:00-24:00",55.7575852,37.6331435
node/5199068620,bureau_de_change,,,,,,,55.7571009,37.6326618
node/5199068622,fast_food,Папа Джонс,Papa John's,,,,Mo-Su 11:00-23:00,55.7568085,37.6327631
node/5199976045,atm,,,,,,24/7,55.7322093,37.6198213
node/5199976225,pharmacy,Диасфарм,,,,,Mo-Fr 08:00-21:00; Sa 09:00-21:00; Su 10:00-21:00,55.7345836,37.6191882
node/5199976293,community_centre,Замоскворечье,,,,,,55.737148,37.6192649
node/5199976326,cafe,Школьник,,,,,Mo-Su 08:00-22:00,55.7617255,37.6567702
node/5200560062,cafe,Брусника,Brusnika,0,,,Mo-Su 08:00-23:00,55.7308851,37.578904
node/5200609424,cafe,Старбакс,Starbucks,,,,,55.7324477,37.6449606
node/5200612421,bank,Альфа-Банк,Alfa-Bank,,,,Mo-Fr 09:00-21:00; Sa-Su off,55.7310635,37.6341638
node/5203271238,pub,Harat's,,,,,"Mo-Su 00:00-02:00,12:00-24:00",55.7587298,37.6419402
node/5203948422,bank,Интеза,,,,,,55.7298588,37.6329004
node/5208658898,waste_disposal,,,,,,,55.7688601,37.6569701
node/5209001442,fast_food,Таком донер,,,,,,55.7737382,37.6555245
node/5209036323,fast_food,KFC,,2,,,Mo-Su 09:00-23:00,55.7731308,37.6566862
node/5209036324,cafe,Самарканд,,2,,,Mo-Su 08:00-23:00,55.7733026,37.6565918
node/5209046285,fast_food,С булочкой,,,,,,55.7736767,37.6557112
node/5209077452,fast_food,Мистер картошка,,,,,,55.7737228,37.6557576
node/5209087721,fast_food,Мясо в лаваше,,,,,,55.7732734,37.6569457
node/5209087722,waste_basket,,,,,,,55.7733199,37.6569239
node/5209087921,waste_basket,,,,,,,55.773446,37.6568514
node/5210562428,cafe,На Курсовом,,,,,Mo-Fr 08:00-18:00,55.7405241,37.6052509
node/5210620453,bar,Moscow Republic,,,,,Mo-Su 12:00-24:00,55.7597613,37.609867
node/5212821928,atm,,,,,,24/7,55.761987,37.6335133
node/5212826221,atm,,,,,,,55.763561,37.6355527
node/5216004765,cafe,Burger Heroes,,,,,Mo-Su 12:00-23:45,55.7733092,37.6195653
node/5216004766,cafe,Bright,,,,,Mo-Su 12:00-23:00,55.7690251,37.5969583
node/5217150829,fast_food,Шаурмидзе,,,,,24/7,55.7574099,37.6331769
node/5217150834,bicycle_parking,,,,,,24/7,55.7586211,37.6345327
node/5217150864,fast_food,,,,,,,55.7589826,37.6352482
node/5217150879,parking_entrance,,,,,,,55.759275,37.6356793
node/5217150927,bicycle_parking,,,,,,24/7,55.7593116,37.6344857
node/5217150943,hookah_lounge,Garage Lounge,,,,,"Mo-Su 00:00-03:00,12:00-24:00",55.7585872,37.6336576
node/5217150947,dentist,Denta-class,,,,,Mo-Su 10:00-20:00,55.7583238,37.63395
node/5217151005,love_hotel,Подушкин,,,,,,55.7580348,37.6335624
node/5217712023,restaurant,crazy mix,,,,,,55.7667767,37.6507427
node/5218234045,clinic,Здоровая столица,,,,,Mo-Su 09:00-21:00,55.7685377,37.6003419
node/5218469170,clinic,Центральная клиника,,,,,Mo-Su 08:00-21:00,55.7625223,37.6331748
node/5218469172,dentist,Нормодент,,,,,,55.762689,37.6334256
node/5218469203,clinic,Частная практика,,,,,Mo-Su 09:00-21:00,55.7612829,37.6363928
node/5218798140,parking,,,,,,,55.7374154,37.6018012
node/5218798143,atm,,,,,,,55.7371867,37.6023095
node/5218798144,atm,,,,,,,55.7376194,37.6015945
node/5218798173,waste_disposal,,,,,,,55.7389363,37.6026759
node/5218816774,bench,,,,,,,55.7378799,37.5972167
node/5218816936,car_wash,,,,,,,55.7356521,37.5974629
node/5218841573,bar,Делай культуру,,,,,"Mo-Fr 15:00-24:00; Sa,Su 00:00-02:00,14:00-24:00",55.7651457,37.6317854
node/5218841574,clinic,Мединтерком,,,,,Mo-Su 09:00-21:00,55.7650778,37.6322012
node/5219365011,waste_disposal,,,,,,,55.7406632,37.5894602
node/5219873323,pub,Smith's,,,,,,55.741659,37.6559352
node/5220093363,restaurant,Café 1892,,,,,"Mo-Fr 07:00-11:00,12:00-23:00; Sa,Su 08:00-23:00",55.7511226,37.6103224
node/5220093381,doctors,Инвитро,,,,,Mo-Fr 07:30-20:00; Sa 07:30-15:00,55.7680142,37.6311779
node/5220577342,fast_food,Донерчик,,,,,,55.7524879,37.5973292
node/5221115021,fast_food,Такос донер,,,,,,55.7294491,37.6372784
node/5221942790,charging_station,,,,,,,55.7470627,37.5991379
node/5221942791,clinic,Президентмед,,,,,Mo-Su 09:00-24:00,55.7470308,37.5984737
node/5221942814,parking_entrance,,,,,,,55.7470303,37.59795
node/5221943810,waste_disposal,,,,,,,55.7455332,37.5971957
node/5221943824,bicycle_parking,,,,,,24/7,55.7450921,37.5973801
node/5222357320,waste_basket,,,,,,,55.7382028,37.6332191
node/5222358225,bench,,,,,,,55.7381967,37.6332915
node/5222358226,bench,,,,,,,55.7381854,37.6332285
node/5223010979,bar,Big Wine Freaks,,,,,Mo-Su 12:00-24:00,55.758903,37.5851465
node/5223109022,atm,,,,,,,55.7410346,37.6336983
node/5223559323,waste_disposal,,,,,,,55.7495119,37.5970562
node/5223559331,clinic,Международная клиника гемостаза,,,,,Mo-Su 07:30-20:00,55.7487503,37.5973794
node/5228130835,restaurant,G’Arbuz,,,,,Mo-Su 09:00-24:00,55.7368845,37.5958411
node/5228425879,device_charging_station,,,0,,,,55.7715744,37.6204797
node/5228706745,cafe,Плов-Хаус,Plov-House,,,,Mo-Su 10:00-24:00,55.7417196,37.6521883
node/5230245522,recycling,,,,,,,55.7655174,37.6153247
node/5230987892,parking_entrance,,,,,,,55.7449966,37.5999605
node/5230987893,parking_entrance,,,,,,,55.7449317,37.5995708
node/5230991738,parking_entrance,,,,,,,55.7457887,37.5996438
node/5230991766,parking_entrance,,,,,,,55.7460576,37.5992877
node/5230991776,restaurant,Одуван,,,,,Mo-Su 06:45-24:00,55.7505852,37.5998873
node/5230991781,waste_disposal,,,,,,,55.7473146,37.5987943
node/5230991782,bicycle_parking,,,,,,24/7,55.7472108,37.5989907
node/5230991792,vending_machine,,,,,,24/7,55.7480589,37.5994266
node/5233089775,bench,,,,,,,55.7600918,37.6071145
node/5233089776,bench,,,,,,,55.7600817,37.6071366
node/5233089777,bench,,,,,,,55.7600628,37.6071634
node/5233089778,bench,,,,,,,55.7600488,37.6071862
node/5234551605,cafe,Les,Les,,,,,55.7593991,37.6571149
node/5235553113,fountain,,,,,,,55.7600262,37.6071332
node/5236137752,police,Участковый пункт полиции № 59,,,,,,55.7455392,37.5987165
node/5236281740,restaurant,Губернаторский,,,,,,55.7606095,37.6070984
node/5240078570,restaurant,Buba by Sumosan,,,,,Mo-Su 12:00-23:00,55.7355747,37.5846405
node/5240078595,restaurant,Twins Garden,,,,,Mo-Su 12:00-24:00,55.7661359,37.6107574
node/5240697252,waste_basket,,,,,,,55.7287677,37.6370432
node/5241738387,cafe,Burger Heroes,,,,,Mo-Fr 13:00-23:45; Sa-Su 14:00-23:45,55.7421476,37.6552864
node/5242684126,cafe,Завтрак на обед,,,,,Mo-Fr 09:00-22:00; Sa-Su 10:00-22:00,55.7534374,37.5890656
node/5242919370,telephone,,,,,,,55.7661628,37.5963011
node/5242919371,pharmacy,Аптечный пункт,,,,,Mo-Su 08:00-21:00,55.766184,37.5962711
node/5242919400,bicycle_parking,,,,,,,55.7587896,37.6000654
node/5244078449,bicycle_rental,,,,,,24/7,55.7538917,37.6346285
node/5244167424,bicycle_parking,,,,,,24/7,55.7632183,37.6071681
node/5244167439,atm,,,,,,24/7,55.7729139,37.590749
node/5244167446,atm,,,,,,24/7,55.7729293,37.5915489
node/5244167450,cafe,Plan B,,,,,Mo-Su 11:00-23:00,55.7640464,37.6074994
node/5244167469,bicycle_parking,,,,,,24/7,55.7614841,37.6099187
node/5244167470,bicycle_parking,,,,,,24/7,55.7595983,37.6117051
node/5247146609,cafe,Cofix,Cofix,,,,Mo-Su 07:30-23:00,55.7589946,37.64542
node/5248574340,waste_basket,,,,,,,55.7571496,37.6007479
node/5248574350,waste_basket,,,,,,,55.7570366,37.6014346
node/5248574351,waste_basket,,,,,,,55.7570482,37.60135
node/5248574352,waste_basket,,,,,,,55.7569519,37.6018207
node/5248589354,bench,,,,,,,55.7522715,37.6072002
node/5248589355,bench,,,,,,,55.7521285,37.6071389
node/5248605884,waste_disposal,,,,,,,55.7518749,37.6072417
node/5248605885,bench,,,,,,,55.7517363,37.6076864
node/5248605886,bench,,,,,,,55.7517065,37.6076765
node/5248648673,waste_disposal,,,,,,,55.750594,37.6072399
node/5248648922,bench,,,,,,,55.749843,37.6077064
node/5248648923,bench,,,,,,,55.7497807,37.607817
node/5248648924,bench,,,,,,,55.749772,37.6079961
node/5248648925,bench,,,,,,,55.7500397,37.6078988
node/5248648926,bench,,,,,,,55.7500322,37.6080006
node/5248648927,bench,,,,,,,55.7499948,37.6081067
node/5248666295,bicycle_parking,,,,,,,55.7495974,37.6065689
node/5249589168,bar,Veladora,,,,,"Mo-Th 00:00-02:00,18:00-24:00; Fr-Su 00:00-05:00,18:00-24:00",55.7578771,37.6393171
node/5249589175,cafe,Brooklyn coffee,,,,,,55.7610758,37.6030388
node/5249589183,bench,,,,,,,55.757813,37.5991429
node/5249589184,bench,,,,,,,55.7577881,37.5991199
node/5249589185,bench,,,,,,,55.7577593,37.5990921
node/5249589186,bench,,,,,,,55.7577327,37.5994058
node/5249589187,bench,,,,,,,55.7577079,37.5993829
node/5249589188,bench,,,,,,,55.7576791,37.599355
node/5249589189,bench,,,,,,,55.7575881,37.5997333
node/5249589190,bench,,,,,,,55.7575615,37.5997103
node/5249589191,bench,,,,,,,55.7575575,37.5998483
node/5249589192,bench,,,,,,,55.757531,37.5998253
node/5249589543,fast_food,Дайте два,,,,,"Mo-Fr 08:00-22:00; Sa,Su 10:00-22:00",55.7713366,37.59334
